time,volume,v_rel
184.800003051758,222.09103381633759,-0.0743564853099835
184.899993896484,222.06520414352417,-0.07446413967457201
185.0,222.07121074199677,-0.07443910503528034
185.100006103516,222.11197817325592,-0.07426919224003074
185.199996948242,222.19050008058548,-0.07394192421379964
185.300003051758,222.30976843833923,-0.07344483083742413
185.399993896484,222.4733259677887,-0.07276314655772999
185.5,222.6819196343422,-0.07189375813023349
185.600006103516,222.9336531162262,-0.0708445691515872
185.699996948242,223.22468334436417,-0.06963159698145698
185.800003051758,223.54947608709335,-0.0682779075021497
185.899993896484,223.90163624286652,-0.06681015457794463
186.0,224.2747488617897,-0.06525507479817799
186.100006103516,224.66335773468018,-0.0636354088586717
186.199996948242,225.06334936618805,-0.06196830121693895
186.300003051758,225.47192013263702,-0.06026543697358469
186.399993896484,225.88776642084122,-0.058532249401039786
186.5,226.31084841489792,-0.05676890444626522
186.600006103516,226.74182963371277,-0.054972636657809285
186.699996948242,227.18199837207794,-0.05313807660810485
186.800003051758,227.63284569978714,-0.05125900973251699
186.899993896484,228.0958532691002,-0.04932926071733867
187.0,228.57264351844788,-0.04734206747233313
187.100006103516,229.06397813558578,-0.04529425539238886
187.199996948242,229.5702969431877,-0.04318399135980354
187.300003051758,230.09087079763412,-0.0410143143404062
187.399993896484,230.62498301267624,-0.03878821137949467
187.5,231.1721392273903,-0.03650774290236004
187.600006103516,231.7266370654106,-0.034196675594268686
187.699996948242,232.26530307531357,-0.03195159307075288
187.800003051758,232.75854647159576,-0.02989582547362485
187.899993896484,233.20553904771805,-0.028032824648727347
188.0,233.5851604938507,-0.026450617012463498
188.100006103516,233.83265310525894,-0.025419103372551415
188.199996948242,233.9195476770401,-0.02505693928402945
188.300003051758,233.8373430967331,-0.025399556162034174
188.399993896484,233.60994851589203,-0.026347304098608918
188.5,233.2781098484993,-0.027730359979421623
188.600006103516,232.8765600323677,-0.029403961910756476
188.699996948242,232.43111389875412,-0.031260517385499946
188.800003051758,231.9657928943634,-0.033199908465643704
188.899993896484,231.50710254907608,-0.03511166391146352
189.0,231.08613568544388,-0.036866193306570864
189.100006103516,230.73128932714462,-0.0383451419369001
189.199996948242,230.4136382341385,-0.039669066046409525
189.300003051758,230.06578612327576,-0.041118863658489595
189.399993896484,229.62710344791412,-0.04294723001114102
189.5,229.12598568201065,-0.0450358168493116
189.600006103516,228.60553616285324,-0.04720497565709124
189.699996948242,228.09963351488113,-0.04931350519614118
189.800003051758,227.63116979599,-0.05126599465871783
189.899993896484,227.20650970935822,-0.053035916876574996
190.0,226.82208448648453,-0.0546381459639976
190.100006103516,226.4675087928772,-0.05611596650278513
190.199996948242,226.1337821483612,-0.05750689120094719
190.300003051758,225.81080949306488,-0.058852994817379024
190.399993896484,225.4860102534294,-0.06020671137485809
190.5,225.16790598630905,-0.06153252424895496
190.600006103516,224.84150683879852,-0.06289290899255214
190.699996948242,224.5173567533493,-0.06424391996866571
190.800003051758,224.20037096738815,-0.06556507117401561
190.899993896484,223.89738857746124,-0.0668278582369686
191.0,223.61055582761765,-0.06802333592074125
191.100006103516,223.34724080562592,-0.06912079509430098
191.199996948242,223.10875380039215,-0.07011477466177436
191.300003051758,222.8953971862793,-0.07100401437026752
191.399993896484,222.7051705121994,-0.07179685181245224
191.5,222.53673213720322,-0.07249887875501256
191.600006103516,222.39202696084976,-0.07310198913606657
191.699996948242,222.2731630206108,-0.07359739695835478
191.800003051758,222.18090444803238,-0.07398191743139829
191.899993896484,222.11613249778748,-0.07425187761235544
192.0,222.08028155565262,-0.07440129918742948
192.100006103516,222.07498449087143,-0.07442337659225463
192.199996948242,222.10285782814026,-0.07430720452788847
192.300003051758,222.16694474220276,-0.07404009947930057
192.399993896484,222.27037262916565,-0.07360902690892178
192.5,222.4165580868721,-0.07299974692790341
192.600006103516,222.60709816217422,-0.07220560327445986
192.699996948242,222.84226006269455,-0.07122548226561794
192.800003051758,223.11878192424774,-0.07007297888257549
192.899993896484,223.43168330192566,-0.06876885090402479
193.0,223.77463859319687,-0.06733946253233417
193.100006103516,224.1412016749382,-0.06581168028237964
193.199996948242,224.5254875421524,-0.0642100320093205
193.300003051758,224.92261719703674,-0.06255485267489151
193.399993896484,225.3291237950325,-0.06086059158903134
193.5,225.74305135011673,-0.05913540102041045
193.600006103516,226.163927257061,-0.057381250719707996
193.699996948242,226.59219419956207,-0.055596295644889146
193.800003051758,227.02886950969696,-0.05377629570204645
193.899993896484,227.47537261247635,-0.05191533493170531
194.0,227.93301105499268,-0.050007963665477655
194.100006103516,228.40326923131943,-0.0480479951621711
194.199996948242,228.88752561807632,-0.046029684129320354
194.300003051758,229.38630890846252,-0.043950827049644
194.399993896484,229.8994036912918,-0.04181232172601184
194.5,230.42617893218994,-0.039616798219016675
194.600006103516,230.96647888422012,-0.03736490565951041
194.699996948242,231.51759672164917,-0.03506792570818084
194.800003051758,232.06420266628265,-0.03278975067766876
194.899993896484,232.5757023692131,-0.030657893417843567
195.0,233.03927820920944,-0.028725775932117222
195.100006103516,233.4532533288002,-0.027000387121468076
195.199996948242,233.76005905866623,-0.025721664927058917
195.300003051758,233.91403430700302,-0.025079918218078305
195.399993896484,233.8988237977028,-0.025143313435106902
195.5,233.72835266590118,-0.02585381261592712
195.600006103516,233.43446815013885,-0.027078681046717432
195.699996948242,233.0581174492836,-0.02864725668666784
195.800003051758,232.62907564640045,-0.030435441268212547
195.899993896484,232.16926908493042,-0.032351848942682754
196.0,231.70287626981735,-0.03429570717589916
196.100006103516,231.25742501020432,-0.036152284015071735
196.199996948242,230.86568576097488,-0.0377849969133269
196.300003051758,230.53948545455933,-0.03914455291581351
196.399993896484,230.21933698654175,-0.04047888572550038
196.5,229.82757306098938,-0.042111701471123586
196.600006103516,229.34280061721802,-0.04413216335545375
196.699996948242,228.83991903066635,-0.04622810154462676
196.800003051758,228.3238988518715,-0.04837879949826702
196.899993896484,227.8329432606697,-0.05042503185257515
197.0,227.3854148387909,-0.05229026600558538
197.100006103516,226.97908782958984,-0.05398377859115593
197.199996948242,226.60810446739197,-0.05552998393486351
197.300003051758,226.26309263706207,-0.05696794366582815
197.399993896484,225.9319792985916,-0.058347976479921855
197.5,225.608280479908,-0.059697106641003014
197.600006103516,225.28555232286453,-0.061042191223851044
197.699996948242,224.95713913440704,-0.062410970200699516
197.800003051758,224.63427007198334,-0.06375664205692447
197.899993896484,224.31369030475616,-0.06509277245973967
198.0,224.001968562603,-0.06639198388693564
198.100006103516,223.70853406190872,-0.06761497671958902
198.199996948242,223.4371417760849,-0.06874610076810628
198.300003051758,223.19082856178284,-0.06977269885035801
198.399993896484,222.96869939565659,-0.07069850129503617
198.5,222.7709982395172,-0.0715224913043693
198.600006103516,222.59603226184845,-0.07225172435685903
198.699996948242,222.44325971603394,-0.07288845837455393
198.800003051758,222.315793633461,-0.07341971868997105
198.899993896484,222.2146406173706,-0.0738413099254499
199.0,222.1404944062233,-0.07415034067877649
199.100006103516,222.09446895122528,-0.07434216816139698
199.199996948242,222.0781610608101,-0.07441013710522018
199.300003051758,222.09364622831345,-0.07434559715226906
199.399993896484,222.14389771223068,-0.07413615618838934
199.5,222.2319102883339,-0.07376933241850914
199.600006103516,222.36079055070877,-0.07323217800489373
199.699996948242,222.534048974514,-0.07251006179153342
199.800003051758,222.75215005874634,-0.07160104781335784
199.899993896484,223.01316463947296,-0.07051317654841999
200.0,223.31286585330963,-0.06926406495590945
200.100006103516,223.64540231227875,-0.0678781007800783
200.199996948242,224.0042998790741,-0.06638226729489191
200.300003051758,224.383156478405,-0.06480324743019007
200.399993896484,224.77656614780426,-0.06316357246070474
200.5,225.18055337667465,-0.06147981174332831
200.600006103516,225.59252494573593,-0.05976277344337786
200.699996948242,226.0114530324936,-0.05801674137731343
200.800003051758,226.43734967708588,-0.056241665363568984
200.899993896484,226.87091594934464,-0.0544346234438284
201.0,227.3133824467659,-0.052590486664563826
201.100006103516,227.76625335216522,-0.05070298580794959
201.199996948242,228.23097223043442,-0.04876610430295541
201.300003051758,228.70916533470154,-0.04677306416023451
201.399993896484,229.20147114992142,-0.04472120426624476
201.5,229.70807492733002,-0.04260975252045511
201.600006103516,230.22828274965286,-0.040441601070350344
201.699996948242,230.76163512468338,-0.03821866501341891
201.800003051758,231.30764663219452,-0.03594296751141275
201.899993896484,231.85805189609528,-0.033648957464153
202.0,232.3858504295349,-0.03144916902089095
202.100006103516,232.86673122644424,-0.029444926961456015
202.199996948242,233.3031393289566,-0.027626040701586547
202.300003051758,233.66091483831406,-0.02613488379056279
202.399993896484,233.88003146648407,-0.025221637171187573
202.5,233.9325896501541,-0.02500258221420856
202.600006103516,233.82215082645416,-0.025462875361442913
202.699996948242,233.57542502880096,-0.02649119303181437
202.800003051758,233.22764271497726,-0.02794069973986552
202.899993896484,232.8173862695694,-0.029650589650890083
203.0,232.36777824163437,-0.03152449130310533
203.100006103516,231.90055978298187,-0.03347179069994993
203.199996948242,231.44103056192398,-0.03538704245943587
203.300003051758,231.01903516054153,-0.03714585865208641
203.399993896484,230.6627596616745,-0.0386307637349361
203.5,230.35141450166702,-0.039928405621863304
203.600006103516,229.9930897951126,-0.04142185150788491
203.699996948242,229.56511050462723,-0.04320560769043768
203.800003051758,229.06690043210983,-0.04528207568040768
203.899993896484,228.54685509204865,-0.04744954992779439
204.0,228.04012537002563,-0.049561526592638794
204.100006103516,227.57051235437393,-0.05151880615896068
204.199996948242,227.14333003759384,-0.0532992406696341
204.300003051758,226.75587737560272,-0.05491408768825823
204.399993896484,226.3974964618683,-0.056407767837729265
204.5,226.05872482061386,-0.057819719357336194
204.600006103516,225.73119419813156,-0.0591848199260239
204.699996948242,225.40565210580826,-0.06054163258675869
204.800003051758,225.0799355506897,-0.06189917238335398
204.899993896484,224.7512525320053,-0.06326907597381383
205.0,224.42712265253067,-0.06462000273432894
205.100006103516,224.11232393980026,-0.0659320385327333
205.199996948242,223.81360405683517,-0.06717706007918735
205.300003051758,223.53257888555527,-0.06834833261004969
205.399993896484,223.27618837356567,-0.06941693142096558
205.5,223.04521048069,-0.07037961408718227
205.600006103516,222.83955651521683,-0.07123675026300805
205.699996948242,222.65712010860443,-0.07199711898984178
205.800003051758,222.4965289235115,-0.07266643997251855
205.899993896484,222.360127389431,-0.07323494196580388
206.0,222.24964314699173,-0.07369542441181709
206.100006103516,222.16584581136703,-0.07404467966510862
206.199996948242,222.10966515541077,-0.07427883256603102
206.300003051758,222.0824070572853,-0.07439244040205685
206.399993896484,222.08589839935303,-0.07437788899002092
206.5,222.1227046251297,-0.0742244859300011
206.600006103516,222.19594007730484,-0.07391925108919536
206.699996948242,222.30881506204605,-0.07344880437281491
206.800003051758,222.4646958708763,-0.07279911556152463
206.899993896484,222.66500705480576,-0.07196424733142083
207.0,222.9096668958664,-0.0709445402712513
207.100006103516,223.19512796401978,-0.0697547795596542
207.199996948242,223.5160232782364,-0.06841733400233078
207.300003051758,223.86590558290482,-0.06695907483420538
207.399993896484,224.23821622133255,-0.0654073375939
207.5,224.62716430425644,-0.06378625787571855
207.600006103516,225.028145134449,-0.06211502739601486
207.699996948242,225.4379487633705,-0.06040702475903617
207.800003051758,225.85479420423508,-0.05866967286178006
207.899993896484,226.27835547924042,-0.05690433033288376
208.0,226.70912504196167,-0.05510894469661118
208.100006103516,227.14818733930588,-0.053278996134087674
208.199996948242,227.59705650806427,-0.05140817394074733
208.300003051758,228.05693435668945,-0.04949146915165835
208.399993896484,228.5293264389038,-0.047522606835252376
208.5,229.01547175645828,-0.045496423010274775
208.600006103516,229.51577562093735,-0.043411228396284314
208.699996948242,230.0300816297531,-0.04126767485679244
208.800003051758,230.55772233009338,-0.03906854423920809
208.899993896484,231.09816944599152,-0.0368160383218475
209.0,231.64783143997192,-0.03452512611680864
209.100006103516,232.18747299909592,-0.03227597764432498
209.199996948242,232.68711686134338,-0.03019353382479417
209.300003051758,233.14091795682907,-0.028302156069567336
209.399993896484,233.5388766527176,-0.026643521411365268
209.5,233.81681871414185,-0.025485098839341518
209.600006103516,233.93869596719742,-0.024977131962243635
209.699996948242,233.8912290930748,-0.025174967072645008
209.800003051758,233.69536530971527,-0.025991299176260352
209.899993896484,233.3831433057785,-0.02729259562268326
210.0,232.9959051012993,-0.028906548813215104
210.100006103516,232.56025630235672,-0.030722270404916825
210.199996948242,232.09736847877502,-0.0326515203370942
210.300003051758,231.63071012496948,-0.0345964852974232
210.399993896484,231.1868635416031,-0.03644637407659012
210.5,230.79811918735504,-0.038066604682926254
210.600006103516,230.46922636032104,-0.03943738272443803
210.699996948242,230.15221625566483,-0.040758635286614386
210.800003051758,229.7573863863945,-0.042404229445081036
210.899993896484,229.28246992826462,-0.04438361299755266
211.0,228.76770836114883,-0.046529065238575744
211.100006103516,228.25130379199982,-0.04868136527597562
211.199996948242,227.7619816660881,-0.05072078958168205
211.300003051758,227.31517189741135,-0.05258302849141584
211.399993896484,226.90947484970093,-0.05427391548801827
211.5,226.53721523284912,-0.05582544007772693
211.600006103516,226.19013971090317,-0.05727200097879691
211.699996948242,225.8564699292183,-0.058662688680850006
211.800003051758,225.52911901474,-0.060027040252400916
211.899993896484,225.20003008842468,-0.06139863560753792
212.0,224.8721622824669,-0.06276514150849857
212.100006103516,224.546875,-0.06412089215836775
212.199996948242,224.22974264621735,-0.06544265423733601
212.300003051758,223.92148864269257,-0.06672741262823939
212.399993896484,223.63276731967926,-0.06793076161359733
212.5,223.36732864379883,-0.06903707187139826
212.600006103516,223.1274990439415,-0.07003664718033317
212.699996948242,222.91214257478714,-0.07093422199726218
212.800003051758,222.72127485275269,-0.07172973123520357
212.899993896484,222.5529762506485,-0.07243117562443527
213.0,222.4073764681816,-0.07303801459521607
213.100006103516,222.28736007213593,-0.0735382256877
213.199996948242,222.19374603033066,-0.07392839556170143
213.300003051758,222.12722665071487,-0.07420563877717258
213.399993896484,222.0890490412712,-0.07436475756724999
213.5,222.08080518245697,-0.07439911678615357
213.600006103516,222.10461282730103,-0.07429988994357799
213.699996948242,222.1635422706604,-0.07405428049175741
213.800003051758,222.26064550876617,-0.07364956814896945
213.899993896484,222.3991351723671,-0.07307236313190511
214.0,222.5822001695633,-0.07230937452984593
214.100006103516,222.80993115901947,-0.07136022449050497
214.199996948242,223.08012229204178,-0.07023410667425997
214.300003051758,223.3881047964096,-0.06895047985282862
214.399993896484,223.7277660369873,-0.06753482061107681
